id,src,dst,frequency_per_year_2023,distance_km,annual_co2_tonnes_2023
5418,OTP,DOH,365.0,3140.5,18340.5
5419,OTP,DUB,730.0,2529.9,29549.7
5420,OTP,DUS,365.0,1614.8,9430.6
5421,OTP,DXB,730.0,3394.5,39648.2
5422,OTP,FCO,1095.0,1162.5,20366.8
5423,OTP,FRA,1095.0,1449.1,25387.4
5424,OTP,GVA,730.0,1566.3,18294.1
5425,OTP,IST,730.0,425.9,4974.8
5426,OTP,LGW,365.0,2078.6,12139.3
5427,OTP,LHR,1095.0,2103.8,36858.5
5428,OTP,LIS,365.0,2970.8,17349.5
5429,OTP,LTN,365.0,2106.5,12301.7
5430,OTP,MAD,1095.0,2458.0,43063.7
5431,OTP,MUC,730.0,1171.0,13677.3
5432,OTP,MXP,365.0,1364.7,7969.9
5433,OTP,NCE,365.0,1506.4,8797.4
5434,OTP,PRG,1095.0,1080.6,18932.9
5435,OTP,SAW,365.0,485.8,2837.1
5436,OTP,STN,365.0,2066.3,12067.1
5437,OTP,SVO,730.0,1497.6,17492.4
5438,OTP,TLV,1095.0,1591.6,27885.1
5439,OTP,TXL,730.0,1291.0,15079.4
5440,OTP,VIE,730.0,828.9,9681.4
5441,OTP,WAW,730.0,924.7,10800.2
5442,OTP,ZRH,365.0,1388.5,8108.9
5443,PDX,AMS,730.0,8028.8,93776.5
5444,PDX,ATL,1460.0,3489.2,81506.8
5445,PDX,BOS,1095.0,4072.3,71347.0
5446,PDX,CLT,730.0,3664.5,42801.3
5447,PDX,DCA,730.0,3773.2,44071.3
5448,PDX,DEN,1460.0,1592.2,37193.2
5449,PDX,DFW,1460.0,2597.1,60667.1
5450,PDX,DTW,730.0,3134.9,36616.2
5451,PDX,EWR,365.0,3906.5,22814.2
5452,PDX,HNL,730.0,4188.1,48917.5
5453,PDX,IAD,365.0,3736.2,21819.7
5454,PDX,IAH,365.0,2933.7,17132.9
5455,PDX,JFK,730.0,3938.9,46006.0
5456,PDX,LAS,1095.0,1227.7,21508.7
5457,PDX,LAX,1460.0,1343.1,31374.6
5458,PDX,MDW,730.0,2810.9,32831.7
5459,PDX,MSP,365.0,2288.7,13366.0
5460,PDX,NRT,365.0,7742.1,45213.9
5461,PDX,ORD,1460.0,2791.7,65213.1
5462,PDX,PHL,730.0,3862.6,45114.6
5463,PDX,PHX,1460.0,1625.1,37962.0
5464,PDX,SAN,1095.0,1502.6,26325.8
5465,PDX,SEA,730.0,208.0,2429.8
5466,PDX,SFO,1460.0,886.4,20705.9
5467,PDX,SLC,1095.0,1011.8,17725.9
5468,PDX,YVR,1460.0,403.3,9421.0
5469,PDX,YYC,730.0,881.7,10297.9
5470,PEK,ADD,730.0,8329.4,97287.0
5471,PEK,AMS,730.0,7827.1,91420.5
5472,PEK,ARN,730.0,6691.0,78150.4
5473,PEK,AUH,1095.0,5954.9,104329.4
5474,PEK,BKK,1095.0,3317.1,58114.8
5475,PEK,BRU,730.0,7944.9,92796.8
5476,PEK,CAI,730.0,7532.9,87984.1
5477,PEK,CAN,1460.0,1881.0,43941.0
5478,PEK,CDG,1460.0,8188.7,191289.1
5479,PEK,CGK,365.0,5237.7,30588.0
5480,PEK,CGO,1095.0,664.1,11635.4
5481,PEK,CKG,2190.0,1464.0,51298.9
5482,PEK,CMB,365.0,5163.7,30155.9
5483,PEK,CPH,730.0,7194.3,84029.5
5484,PEK,CSX,1825.0,1357.7,39644.6
5485,PEK,CTU,2190.0,1556.1,54524.5
5486,PEK,DEL,365.0,3808.9,22244.2
5487,PEK,DLC,2190.0,442.5,15506.8
5488,PEK,DOH,365.0,6162.5,35988.9
5489,PEK,DTW,1095.0,10646.7,186529.3
5490,PEK,DUS,730.0,7796.1,91058.7
5491,PEK,DXB,730.0,5845.1,68270.7
5492,PEK,EWR,730.0,10967.9,128104.8
5493,PEK,FCO,365.0,8147.5,47581.5
5494,PEK,FOC,1825.0,1598.5,46677.0
5495,PEK,FRA,730.0,7787.4,90956.6
5496,PEK,GVA,365.0,8200.3,47889.8
5497,PEK,HAK,1825.0,2314.8,67593.1
5498,PEK,HEL,730.0,6307.6,73672.9
5499,PEK,HGH,2920.0,1149.5,53706.5
5500,PEK,HKG,2190.0,1992.0,69801.3
5501,PEK,HND,1460.0,2092.2,48873.8
5502,PEK,HNL,1095.0,8132.1,142474.7
5503,PEK,HRB,2190.0,999.1,35009.7
5504,PEK,IAD,730.0,11112.8,129797.1
5505,PEK,IAH,730.0,11556.3,134977.6
5506,PEK,ICN,1460.0,902.6,21085.0
5507,PEK,IST,730.0,7058.9,82447.4
5508,PEK,JFK,1095.0,10978.3,192340.5
5509,PEK,JNB,730.0,11708.0,136749.1
5510,PEK,KIX,730.0,1762.8,20589.5
5511,PEK,KMG,2190.0,2094.6,73396.3
5512,PEK,KUL,730.0,4413.5,51549.4
5513,PEK,KWE,1460.0,1756.3,41026.5
5514,PEK,KWL,1825.0,1761.2,51426.7
5515,PEK,LAX,1095.0,10037.1,175850.5
5516,PEK,LED,730.0,6056.6,70740.6
5517,PEK,LGW,730.0,8165.0,95367.5
5518,PEK,LHR,1095.0,8153.3,142845.7
5519,PEK,MAD,730.0,9205.3,107518.4
5520,PEK,MNL,1095.0,2876.0,50387.3
5521,PEK,MUC,730.0,7720.9,90180.3
5522,PEK,MXP,365.0,8091.8,47255.9
5523,PEK,NKG,1460.0,949.5,22179.4
5524,PEK,NNG,1460.0,2098.1,49010.9
5525,PEK,NRT,2190.0,2135.2,74817.7
5526,PEK,ORD,1825.0,10562.4,308423.0
5527,PEK,PVG,2190.0,1099.5,38527.2
5528,PEK,SEA,1825.0,8679.1,253430.9
5529,PEK,SFO,1095.0,9494.1,166336.1
5530,PEK,SGN,365.0,3397.7,19842.3
5531,PEK,SHA,2555.0,1076.5,44006.7
5532,PEK,SHE,1460.0,605.3,14139.3
5533,PEK,SIN,730.0,4490.6,52450.3
5534,PEK,SVO,1460.0,5795.1,135373.3
5535,PEK,SVX,730.0,4364.7,50979.5
5536,PEK,SYD,365.0,8964.5,52352.7
5537,PEK,SYX,1460.0,2517.3,58805.2
5538,PEK,SZX,1460.0,1956.8,45711.8
5539,PEK,TAO,1825.0,538.0,15709.3
5540,PEK,TLV,730.0,7140.5,83401.1
5541,PEK,TNA,730.0,362.6,4234.6
5542,PEK,TPE,1460.0,1723.4,40258.4
5543,PEK,TXL,730.0,7356.4,85922.3
5544,PEK,TYN,1095.0,429.5,7524.5
5545,PEK,URC,1460.0,2430.1,56766.1
5546,PEK,VIE,730.0,7451.9,87038.7
5547,PEK,WAW,730.0,6943.8,81103.6
5548,PEK,WUH,1825.0,1055.8,30828.6
5549,PEK,XIY,1825.0,933.5,27259.4
5550,PEK,XMN,2190.0,1733.5,60742.8
5551,PEK,YVR,730.0,8492.3,99190.2
5552,PEK,YYZ,1095.0,10560.8,185024.6
5553,PEK,ZRH,365.0,7970.7,46549.1
5554,PHL,AMS,730.0,5997.1,70045.5
5555,PHL,ATH,1095.0,8083.1,141615.2
5556,PHL,ATL,3285.0,1071.6,56322.9
5557,PHL,BCN,730.0,6299.9,73583.0
5558,PHL,BOS,1095.0,450.1,7886.5
5559,PHL,BRU,730.0,6035.5,70494.8
5560,PHL,BWI,730.0,144.9,1691.9
5561,PHL,CDG,1460.0,5984.1,139789.4
5562,PHL,CLT,730.0,721.5,8426.8
5563,PHL,CUN,1095.0,2367.8,41483.8
5564,PHL,DCA,730.0,191.6,2237.9
5565,PHL,DEN,1825.0,2500.4,73011.4
5566,PHL,DFW,1095.0,2092.9,36667.2
5567,PHL,DOH,730.0,10918.6,127529.4
5568,PHL,DTW,1095.0,728.1,12755.5
5569,PHL,DUB,730.0,5252.9,61353.5
5570,PHL,EWR,730.0,128.8,1504.9
5571,PHL,FCO,730.0,7016.3,81949.9
5572,PHL,FLL,1460.0,1600.6,37390.7
5573,PHL,FRA,1095.0,6339.4,111065.9
5574,PHL,GLA,730.0,5310.8,62030.3
5575,PHL,IAD,365.0,216.4,1263.8
5576,PHL,IAH,1095.0,2129.5,37308.6
5577,PHL,JFK,365.0,150.6,879.6
5578,PHL,LAS,1460.0,3494.4,81629.5
5579,PHL,LAX,1095.0,3856.3,67562.6
5580,PHL,LGA,730.0,153.6,1794.0
5581,PHL,LHR,1825.0,5689.8,166141.9
5582,PHL,LIS,1095.0,5550.7,97248.1
5583,PHL,MAD,730.0,5910.7,69037.0
5584,PHL,MAN,730.0,5511.7,64376.6
5585,PHL,MCO,1460.0,1388.6,32436.7
5586,PHL,MDW,730.0,1072.9,12531.9
5587,PHL,MIA,730.0,1634.2,19087.9
5588,PHL,MSP,1095.0,1574.4,27583.9
5589,PHL,MSY,730.0,1750.9,20450.3
5590,PHL,MUC,730.0,6631.2,77451.9
5591,PHL,ORD,1095.0,1088.3,19067.4
5592,PHL,PDX,730.0,3862.6,45114.6
5593,PHL,PHX,1460.0,3332.8,77854.8
5594,PHL,SAN,730.0,3805.9,44453.5
5595,PHL,SEA,1095.0,3817.7,66885.3
5596,PHL,SFO,1460.0,4047.7,94555.4
5597,PHL,SJU,730.0,2542.8,29699.9
5598,PHL,SLC,1095.0,3092.8,54186.1
5599,PHL,STL,1095.0,1306.0,22881.2
5600,PHL,TLV,730.0,9267.6,108245.5
5601,PHL,TPA,1095.0,1482.7,25977.6
5602,PHL,VCE,730.0,6818.8,79643.2
5603,PHL,YUL,730.0,634.5,7410.7
5604,PHL,YYZ,1460.0,558.0,13034.5
5605,PHL,ZRH,730.0,6459.9,75451.9
5606,PHX,ATL,3285.0,2549.1,133979.7
5607,PHX,BOS,1095.0,3693.8,64714.9
5608,PHX,BWI,1095.0,3209.7,56234.6
5609,PHX,CLT,730.0,2848.4,33269.1
5610,PHX,CUN,730.0,2830.4,33059.2
5611,PHX,DCA,730.0,3177.7,37115.8
5612,PHX,DEN,2555.0,968.5,39593.8
5613,PHX,DFW,1095.0,1393.9,24420.5
5614,PHX,DTW,1460.0,2684.0,62697.8
5615,PHX,EWR,1460.0,3425.4,80016.6
5616,PHX,FLL,1460.0,3168.9,74025.7
5617,PHX,HNL,1095.0,4688.5,82143.0
5618,PHX,IAD,365.0,3141.6,18346.8
5619,PHX,IAH,1095.0,1621.0,28399.3
5620,PHX,JFK,1460.0,3458.1,80781.7
5621,PHX,LAS,1460.0,410.8,9597.4
5622,PHX,LAX,2190.0,594.4,20826.4
5623,PHX,LHR,1460.0,8462.9,197693.0
5624,PHX,MCO,1095.0,2969.7,52028.9
5625,PHX,MDW,365.0,2319.7,13546.8
5626,PHX,MEX,1095.0,2016.6,35331.6
5627,PHX,MIA,730.0,3168.3,37005.4
5628,PHX,MSP,1825.0,2051.7,59909.9
5629,PHX,MSY,365.0,2089.0,12199.6
5630,PHX,ORD,1095.0,2313.4,40531.2
5631,PHX,PDX,1825.0,1625.1,47452.5
5632,PHX,PHL,1460.0,3332.8,77854.8
5633,PHX,SAN,1460.0,488.6,11414.1
5634,PHX,SEA,1460.0,1781.8,41623.4
5635,PHX,SFO,1460.0,1046.0,24435.5
5636,PHX,SLC,1460.0,817.7,19102.5
5637,PHX,STL,1095.0,2026.8,35509.8
5638,PHX,TPA,1095.0,2872.7,50330.6
5639,PHX,YVR,730.0,1980.4,23131.1
5640,PHX,YYC,1095.0,1972.6,34560.3
5641,PHX,YYZ,365.0,3013.4,17598.3
5642,PMI,AGP,1460.0,709.1,16565.2
5643,PMI,ALC,1095.0,318.2,5575.4
5644,PMI,AMS,1095.0,1427.0,25000.6
5645,PMI,ARN,730.0,2474.8,28905.2
5646,PMI,BCN,2190.0,202.0,7076.9
5647,PMI,BHX,1825.0,1475.2,43075.4
5648,PMI,BRS,1460.0,1381.7,32276.6
5649,PMI,BRU,1460.0,1269.3,29651.2
5650,PMI,CGN,1825.0,1303.9,38074.4
5651,PMI,CPH,1095.0,1930.6,33824.3
5652,PMI,DME,730.0,3125.7,36507.8
5653,PMI,DUB,730.0,1686.3,19695.9
5654,PMI,DUS,1825.0,1342.0,39185.7
5655,PMI,EDI,1460.0,1878.0,43869.7
5656,PMI,FAO,365.0,975.3,5695.8
5657,PMI,FRA,1460.0,1252.1,29248.9
5658,PMI,GLA,1460.0,1889.9,44149.1
5659,PMI,GVA,730.0,792.4,9254.8
5660,PMI,HAM,1460.0,1658.5,38742.6
5661,PMI,HEL,365.0,2774.4,16202.2
5662,PMI,IBZ,730.0,139.8,1632.7
5663,PMI,LGW,2190.0,1309.3,45879.2
5664,PMI,LHR,730.0,1348.2,15747.4
5665,PMI,LTN,1095.0,1391.0,24370.2
5666,PMI,LYS,730.0,712.6,8323.7
5667,PMI,MAD,1460.0,546.2,12759.4
5668,PMI,MAN,2920.0,1581.1,73866.8
5669,PMI,MRS,1095.0,479.1,8394.2
5670,PMI,MUC,1460.0,1215.7,28399.8
5671,PMI,MXP,365.0,834.5,4873.5
5672,PMI,OPO,365.0,984.5,5749.5
5673,PMI,ORY,1460.0,1020.2,23832.8
5674,PMI,OSL,730.0,2359.3,27556.3
5675,PMI,PRG,730.0,1480.2,17288.3
5676,PMI,STN,1095.0,1384.9,24263.2
5677,PMI,STR,1460.0,1139.3,26614.1
5678,PMI,TXL,730.0,1655.8,19339.8
5679,PMI,VIE,1095.0,1457.7,25539.8
5680,PMI,ZRH,730.0,996.2,11635.5
5681,PRG,AGP,365.0,2116.1,12358.3
5682,PRG,AMS,1460.0,705.0,16469.0
5683,PRG,ARN,1825.0,1087.1,31743.4
5684,PRG,ATH,365.0,1555.6,9084.9
5685,PRG,AYT,365.0,1974.8,11532.8
5686,PRG,BCN,1825.0,1358.0,39654.4
5687,PRG,BRS,365.0,1200.5,7010.8
5688,PRG,BRU,1460.0,696.6,16272.1
5689,PRG,BUD,730.0,471.6,5508.2
5690,PRG,CDG,1825.0,852.4,24889.2
5691,PRG,CGN,365.0,510.5,2981.3
5692,PRG,CPH,1460.0,622.8,14548.8
5693,PRG,DUB,730.0,1454.7,16991.4
5694,PRG,DUS,1095.0,543.8,9527.8
5695,PRG,DXB,730.0,4463.8,52137.0
5696,PRG,EDI,730.0,1341.3,15666.2
5697,PRG,FCO,2555.0,936.0,38264.2
5698,PRG,FRA,1460.0,406.1,9485.4
5699,PRG,GVA,365.0,740.9,4326.6
5700,PRG,HAM,1095.0,489.8,8581.0
5701,PRG,HEL,1095.0,1319.8,23123.4
5702,PRG,HER,730.0,1863.6,21767.1
5703,PRG,ICN,730.0,8236.5,96202.7
5704,PRG,IST,365.0,1488.7,8694.3
5705,PRG,KBP,1095.0,1181.3,20696.1
5706,PRG,LED,730.0,1478.3,17266.0
5707,PRG,LGW,365.0,1024.3,5981.9
5708,PRG,LHR,730.0,1044.3,12197.1
5709,PRG,LIS,365.0,2228.7,13015.3
5710,PRG,LPA,365.0,3511.8,20508.9
5711,PRG,LTN,365.0,1040.9,6078.7
5712,PRG,LYS,730.0,838.5,9793.5
5713,PRG,MAD,1460.0,1750.4,40889.6
5714,PRG,MAN,730.0,1191.7,13919.4
5715,PRG,MLA,730.0,1583.9,18499.7
5716,PRG,MRS,365.0,1009.8,5897.2
5717,PRG,MUC,365.0,264.6,1545.0
5718,PRG,MXP,1095.0,645.7,11312.1
5719,PRG,NCE,730.0,893.5,10435.7
5720,PRG,ORY,365.0,872.1,5092.8
5721,PRG,OSL,730.0,1132.4,13226.5
5722,PRG,OTP,1095.0,1080.6,18932.9
5723,PRG,PMI,730.0,1480.2,17288.3
5724,PRG,RIX,730.0,992.0,11586.7
5725,PRG,STN,730.0,999.8,11677.2
5726,PRG,SVO,730.0,1670.0,19506.2
5727,PRG,SVX,730.0,3106.3,36281.9
5728,PRG,TFS,365.0,3573.2,20867.2
5729,PRG,TLV,1460.0,2634.6,61544.8
5730,PRG,TXL,730.0,281.6,3289.5
5731,PRG,VCE,730.0,530.4,6195.6
5732,PRG,VIE,365.0,277.9,1623.1
5733,PRG,WAW,1095.0,521.0,9128.1
5734,PRG,ZRH,1095.0,510.6,8946.6
5735,PTY,AMS,730.0,8813.5,102941.3
5736,PTY,ATL,1095.0,2779.9,48704.6
5737,PTY,BOG,730.0,755.1,8819.0
5738,PTY,BOS,730.0,3791.4,44283.9
5739,PTY,BSB,365.0,4437.3,25914.1
5740,PTY,CDG,365.0,8660.3,50575.9
5741,PTY,CUN,730.0,1553.9,18149.8
5742,PTY,DFW,730.0,3210.0,37493.2
5743,PTY,EWR,730.0,3553.6,41505.9
5744,PTY,FLL,365.0,1892.2,11050.4
5745,PTY,GIG,365.0,5295.0,30922.9
5746,PTY,GRU,365.0,5086.0,29702.0
5747,PTY,IAD,730.0,3327.3,38862.8
5748,PTY,IAH,730.0,2856.5,33363.4
5749,PTY,JFK,730.0,3553.6,41506.1
5750,PTY,LAS,730.0,4696.2,54851.6
5751,PTY,LAX,730.0,4845.4,56593.8
5752,PTY,LIM,365.0,2358.8,13775.6
5753,PTY,MAD,365.0,8157.3,47638.8
5754,PTY,MCO,730.0,2161.9,25251.2
5755,PTY,MEX,730.0,2411.1,28161.3
5756,PTY,MIA,1825.0,1861.8,54366.0
5757,PTY,ORD,730.0,3753.1,43836.0
5758,PTY,SJU,365.0,1779.9,10394.5
5759,PTY,TPA,365.0,2127.8,12426.3
5760,PTY,YYZ,365.0,3848.1,22472.7
5761,PVG,ADD,365.0,8830.8,51572.0
5762,PVG,AKL,730.0,9368.5,109424.3
5763,PVG,AMS,1095.0,8910.5,156111.1
5764,PVG,AUH,730.0,6549.9,76502.9
5765,PVG,BKK,1825.0,2897.1,84595.3
5766,PVG,CAN,2190.0,1203.1,42156.2
5767,PVG,CDG,1095.0,9266.4,162348.0
5768,PVG,CGK,730.0,4446.0,51928.9
5769,PVG,CGO,1095.0,833.1,14595.5
5770,PVG,CKG,2555.0,1461.2,59734.3
5771,PVG,CMB,365.0,5098.8,29776.9
5772,PVG,CPH,365.0,8277.1,48338.3
5773,PVG,CSX,730.0,891.8,10416.4
5774,PVG,CTU,2555.0,1703.9,69654.9
5775,PVG,DEL,730.0,4291.5,50124.4
5776,PVG,DLC,2555.0,870.1,35571.1
5777,PVG,DOH,365.0,6796.0,39688.7
5778,PVG,DPS,365.0,4491.8,26232.0
5779,PVG,DTW,1095.0,11461.8,200811.6
5780,PVG,DXB,365.0,6448.4,37658.8
5781,PVG,EWR,730.0,11860.0,138524.7
5782,PVG,FCO,730.0,9170.2,107108.3
5783,PVG,FOC,730.0,615.7,7191.7
5784,PVG,FRA,1095.0,8857.7,155187.4
5785,PVG,HAK,1825.0,1685.6,49220.8
5786,PVG,HEL,730.0,7393.9,86360.9
5787,PVG,HKG,2555.0,1255.7,51331.7
5788,PVG,HNL,365.0,7913.6,46215.6
5789,PVG,HRB,1825.0,1655.4,48336.3
5790,PVG,ICN,1825.0,822.4,24014.8
5791,PVG,IST,730.0,8020.1,93675.0
5792,PVG,JFK,730.0,11873.7,138684.4
5793,PVG,KIX,2555.0,1307.1,53434.8
5794,PVG,KMG,2190.0,1966.0,68887.4
5795,PVG,KUL,1460.0,3796.7,88690.9
5796,PVG,KWE,1825.0,1546.9,45169.5
5797,PVG,KWL,2555.0,1326.9,54245.7
5798,PVG,LAX,2190.0,10415.3,364951.2
5799,PVG,LHR,1460.0,9241.4,215879.6
5800,PVG,MEL,1460.0,8017.4,187285.8
5801,PVG,MNL,1460.0,1851.4,43249.5
5802,PVG,MUC,730.0,8778.2,102529.0
5803,PVG,MXP,365.0,9144.1,53401.5
5804,PVG,NKG,365.0,287.0,1676.1
5805,PVG,NNG,1460.0,1649.7,38535.8
5806,PVG,NRT,1825.0,1795.5,52429.3
5807,PVG,ORD,1825.0,11334.0,330952.0
5808,PVG,PEK,2190.0,1099.5,38527.2
5809,PVG,SEA,730.0,9187.8,107313.8
5810,PVG,SFO,1460.0,9877.4,230736.5
5811,PVG,SGN,730.0,2746.5,32078.8
5812,PVG,SHE,1825.0,1176.7,34359.6
5813,PVG,SIN,1095.0,3805.9,66679.1
5814,PVG,SVO,730.0,6850.9,80018.9
5815,PVG,SYD,1460.0,7865.4,183735.8
5816,PVG,SYX,1825.0,1895.7,55353.8
5817,PVG,SZX,2190.0,1233.1,43206.1
5818,PVG,TAO,2190.0,584.8,20490.5
5819,PVG,TNA,365.0,763.0,4456.2
5820,PVG,TPE,2920.0,676.8,31620.1
5821,PVG,TSN,1095.0,975.3,17088.0
5822,PVG,TYN,730.0,1115.8,13032.2
5823,PVG,URC,730.0,3312.3,38687.3
5824,PVG,WUH,1825.0,725.3,21179.5
5825,PVG,XIY,2920.0,1273.1,59478.4
5826,PVG,XMN,1460.0,817.9,19105.5
5827,PVG,YVR,1095.0,9016.1,157961.7
5828,PVG,YYZ,730.0,11414.4,133319.7
5829,PVG,ZRH,365.0,9031.3,52742.8
5830,RIX,AMS,730.0,1333.2,15572.2
5831,RIX,ARN,1095.0,465.7,8159.4
5832,RIX,ATH,365.0,2111.3,12329.9
5833,RIX,BCN,365.0,2337.1,13648.5
5834,RIX,BRU,730.0,1434.3,16752.3
5835,RIX,BUD,365.0,1102.8,6440.3
5836,RIX,CDG,730.0,1672.1,19530.0
5837,RIX,CPH,1095.0,712.7,12486.0
5838,RIX,DME,730.0,877.4,10248.1
5839,RIX,DUB,365.0,1942.6,11344.8
5840,RIX,DUS,730.0,1279.6,14945.8
5841,RIX,FCO,730.0,1878.0,21935.3
5842,RIX,FRA,1095.0,1270.2,22254.5
5843,RIX,HAM,730.0,956.2,11168.1
5844,RIX,HEL,730.0,381.7,4458.1
5845,RIX,HER,365.0,2401.7,14026.1
5846,RIX,IST,365.0,1773.4,10356.7
5847,RIX,JFK,365.0,6745.7,39394.8
5848,RIX,KBP,730.0,861.3,10059.9
5849,RIX,LED,365.0,486.4,2840.8
5850,RIX,LGW,365.0,1692.2,9882.5
5851,RIX,LTN,365.0,1661.8,9705.1
5852,RIX,MAN,365.0,1703.2,9947.0
5853,RIX,MLA,365.0,2447.6,14293.8
5854,RIX,MUC,730.0,1254.9,14657.0
5855,RIX,MXP,730.0,1636.0,19108.0
5856,RIX,NCE,365.0,1884.8,11007.5
5857,RIX,OSL,1095.0,828.4,14512.9
5858,RIX,PRG,730.0,992.0,11586.7
5859,RIX,SAW,365.0,1822.7,10644.8
5860,RIX,STN,365.0,1625.2,9491.1
5861,RIX,SVO,730.0,831.6,9712.5
5862,RIX,TFS,730.0,4507.4,52646.6
5863,RIX,TLV,365.0,2894.2,16901.9
5864,RIX,TXL,730.0,838.6,9794.7
5865,RIX,VCE,730.0,1501.1,17533.2
5866,RIX,VIE,730.0,1099.1,12837.2
5867,RIX,WAW,730.0,563.3,6579.1
5868,RIX,ZRH,365.0,1480.5,8646.4
5869,RUH,ADD,730.0,1964.0,22939.0
5870,RUH,AMM,1095.0,1288.6,22576.2
5871,RUH,AUH,1095.0,805.4,14110.3
5872,RUH,BLR,365.0,3499.8,20438.6
5873,RUH,BOM,1095.0,2770.4,48537.0
5874,RUH,CAI,1095.0,1611.7,28237.3
5875,RUH,CAN,365.0,6686.5,39049.0
5876,RUH,CDG,730.0,4650.7,54320.4
5877,RUH,CGK,365.0,7342.1,42877.6
5878,RUH,CMB,1095.0,4040.5,70789.1
5879,RUH,CMN,365.0,5295.2,30923.8
5880,RUH,DEL,730.0,3037.1,35473.0
5881,RUH,DOH,1095.0,495.5,8681.0
5882,RUH,DXB,1460.0,873.0,20393.5
5883,RUH,FCO,730.0,3671.4,42881.5
5884,RUH,FRA,730.0,4292.4,50135.6
5885,RUH,GVA,365.0,4298.1,25101.1
5886,RUH,HKG,365.0,6781.6,39604.6
5887,RUH,IAD,365.0,10842.3,63319.3
5888,RUH,ICN,365.0,7491.7,43751.8
5889,RUH,IST,730.0,2456.8,28695.3
5890,RUH,JED,1825.0,851.8,24873.5
5891,RUH,JFK,365.0,10480.2,61204.4
5892,RUH,KUL,365.0,6377.2,37242.7
5893,RUH,KWI,1460.0,491.0,11470.9
5894,RUH,LHR,730.0,4940.6,57706.3
5895,RUH,MAA,365.0,3749.4,21896.6
5896,RUH,MCT,730.0,1183.7,13826.0
5897,RUH,MNL,730.0,7777.7,90843.0
5898,RUH,MUC,365.0,3999.4,23356.5
5899,RUH,MXP,730.0,4084.7,47709.6
5900,RUH,SAW,365.0,2394.1,13981.3
5901,RUH,SHJ,365.0,888.4,5188.5
5902,RUH,SIN,730.0,6674.2,77954.4
5903,SAN,ATL,2920.0,3037.7,141920.6
5904,SAN,BOS,1095.0,4155.9,72811.3
5905,SAN,BWI,730.0,3685.6,43047.9
5906,SAN,CLT,730.0,3335.4,38957.2
5907,SAN,DCA,730.0,3654.8,42688.0
5908,SAN,DEN,1460.0,1371.3,32034.1
5909,SAN,DFW,1460.0,1880.4,43926.9
5910,SAN,DTW,730.0,3142.2,36700.7
5911,SAN,EWR,365.0,3895.1,22747.1
5912,SAN,HNL,730.0,4200.7,49064.5
5913,SAN,IAD,365.0,3618.3,21131.0
5914,SAN,IAH,365.0,2093.1,12224.0
5915,SAN,JFK,2190.0,3928.0,137638.4
5916,SAN,LAS,1095.0,416.4,7295.6
5917,SAN,LAX,1825.0,175.7,5130.5
5918,SAN,LHR,1460.0,8806.9,205729.3
5919,SAN,MCO,730.0,3451.6,40314.2
5920,SAN,MDW,365.0,2776.0,16211.8
5921,SAN,MEX,365.0,2330.1,13608.0
5922,SAN,MIA,730.0,3642.6,42545.0
5923,SAN,MSP,1095.0,2462.8,43148.2
5924,SAN,MSY,365.0,2568.3,14998.7
5925,SAN,NRT,1095.0,8924.4,156356.3
5926,SAN,ORD,1460.0,2768.1,64662.1
5927,SAN,PDX,1095.0,1502.6,26325.8
5928,SAN,PHL,730.0,3805.9,44453.5
5929,SAN,PHX,1460.0,488.6,11414.1
5930,SAN,SEA,1095.0,1692.2,29648.2
5931,SAN,SFO,1095.0,718.9,12594.9
5932,SAN,SLC,730.0,1008.3,11777.5
5933,SAN,STL,365.0,2501.2,14606.8
5934,SAN,YYC,730.0,2060.1,24061.5
5935,SAN,YYZ,365.0,3465.0,20235.8
5936,SAW,AMS,1095.0,2246.5,39358.5
5937,SAW,ARN,365.0,2229.5,13020.5
5938,SAW,ATH,365.0,566.3,3307.0
5939,SAW,AYT,1095.0,463.1,8113.4
5940,SAW,BCN,365.0,2272.8,13273.3
5941,SAW,BRU,365.0,2204.1,12872.0
5942,SAW,BUD,365.0,1080.0,6307.0
5943,SAW,CDG,365.0,2275.4,13288.5
5944,SAW,CGN,1095.0,2030.3,35571.6
5945,SAW,CMN,365.0,3349.8,19563.0
5946,SAW,CPH,365.0,2037.8,11901.0
5947,SAW,DME,365.0,1731.8,10113.8
5948,SAW,DOH,365.0,2693.9,15732.5
5949,SAW,DUS,1095.0,2073.9,36335.0
5950,SAW,DXB,730.0,2967.5,34660.4
5951,SAW,FCO,365.0,1426.1,8328.3
5952,SAW,FRA,730.0,1900.0,22192.2
5953,SAW,HAM,365.0,2019.7,11795.3
5954,SAW,JED,365.0,2329.1,13601.8
5955,SAW,KBP,730.0,1057.5,12352.0
5956,SAW,KWI,1460.0,2129.7,49749.2
5957,SAW,LGW,365.0,2523.6,14737.6
5958,SAW,MAD,365.0,2755.7,16093.2
5959,SAW,MLA,730.0,1406.8,16431.1
5960,SAW,MRS,365.0,1998.0,11668.5
5961,SAW,MUC,1095.0,1610.0,28207.7
5962,SAW,MXP,365.0,1741.9,10172.6
5963,SAW,ORY,730.0,2280.5,26636.1
5964,SAW,OTP,365.0,485.8,2837.1
5965,SAW,RIX,365.0,1822.7,10644.8
5966,SAW,RUH,365.0,2394.1,13981.3
5967,SAW,SHJ,365.0,2973.2,17363.6
5968,SAW,STN,365.0,2518.4,14707.6
5969,SAW,STR,1095.0,1798.6,31510.8
5970,SAW,TLV,730.0,1106.4,12922.2
5971,SAW,TXL,365.0,1773.3,10356.3
